Date,Last Price,Volume
2019-06-14 9:30:00,25.677,1048582
2019-06-13 15:30:00,25.93,700370
2019-06-13 14:30:00,25.71,782592
2019-06-13 13:30:00,25.845,259990
2019-06-13 12:30:00,25.91,454894
2019-06-13 11:30:00,25.78,837094
2019-06-13 10:30:00,25.785,518434
2019-06-13 9:30:00,25.868,2336788
2019-06-12 15:30:00,25.595,896118
2019-06-12 14:30:00,25.55,249306
2019-06-12 13:30:00,25.53,481684
2019-06-12 12:30:00,25.58,285734
2019-06-12 11:30:00,25.57,614704
2019-06-12 10:30:00,25.58,585740
2019-06-12 9:30:00,25.555,2518176
2019-06-11 15:30:00,25.735,1259886
2019-06-11 14:30:00,25.686,878592
2019-06-11 13:30:00,25.805,683688
2019-06-11 12:30:00,25.63,610134
2019-06-11 11:30:00,25.659,1477324
2019-06-11 10:30:00,25.926,1162632
2019-06-11 9:30:00,26.17,2132666
2019-06-10 15:30:00,25.755,1434536
2019-06-10 14:30:00,25.835,1025320
2019-06-10 13:30:00,25.875,1749376
2019-06-10 12:30:00,26.01,1053786
2019-06-10 11:30:00,26.072,829574
2019-06-10 10:30:00,26.082,1149368
2019-06-10 9:30:00,26.005,3076038
2019-06-07 15:30:00,25.405,1657198
2019-06-07 14:30:00,25.555,681506
2019-06-07 13:30:00,25.55,537034
2019-06-07 12:30:00,25.525,908884
2019-06-07 11:30:00,25.543,1288704
2019-06-07 10:30:00,25.47,1788824
2019-06-07 9:30:00,25.354,2775410
2019-06-06 15:30:00,24.66,1160444
2019-06-06 14:30:00,24.727,1414490
2019-06-06 13:30:00,24.4,436828
2019-06-06 12:30:00,24.375,513362
2019-06-06 11:30:00,24.323,722998
2019-06-06 10:30:00,24.4,995290
2019-06-06 9:30:00,24.12,1538646
2019-06-05 15:30:00,24.2,1423938
2019-06-05 14:30:00,24.085,533784
2019-06-05 13:30:00,24.09,468098
2019-06-05 12:30:00,24.07,1131176
2019-06-05 11:30:00,23.975,682768
2019-06-05 10:30:00,23.9,1245300
2019-06-05 9:30:00,23.73,1934872
2019-06-04 15:30:00,23.605,1367782
2019-06-04 14:30:00,23.452,864824
2019-06-04 13:30:00,23.35,416294
2019-06-04 12:30:00,23.355,766208
2019-06-04 11:30:00,23.212,679512
2019-06-04 10:30:00,23.217,1106144
2019-06-04 9:30:00,22.997,2596128
2019-06-03 15:30:00,22.165,2179028
2019-06-03 14:30:00,21.92,1583706
2019-06-03 13:30:00,22.26,1880132
2019-06-03 12:30:00,22.22,1527854
2019-06-03 11:30:00,21.995,973694
2019-06-03 10:30:00,22.47,1030054
2019-06-03 9:30:00,22.525,2974376
2019-05-31 15:30:00,22.345,1740950
2019-05-31 14:30:00,22.43,2344056
2019-05-31 13:30:00,22.45,1139680
2019-05-31 12:30:00,22.625,1256582
2019-05-31 11:30:00,22.56,729992
2019-05-31 10:30:00,22.778,1077158
2019-05-31 9:30:00,22.519,2981792
2019-05-30 15:30:00,23.3,715474
2019-05-30 14:30:00,23.197,2578416
2019-05-30 13:30:00,23.102,1616628
2019-05-30 12:30:00,23.25,1415904
2019-05-30 11:30:00,23.21,1511788
2019-05-30 10:30:00,23.265,1271804
2019-05-30 9:30:00,23.443,1791386
2019-05-29 15:30:00,23.135,1775908
2019-05-29 14:30:00,22.987,1184720
2019-05-29 13:30:00,23.085,566610
2019-05-29 12:30:00,23.093,894982
2019-05-29 11:30:00,22.989,1457292
2019-05-29 10:30:00,22.979,1513970
2019-05-29 9:30:00,23.348,2356312
2019-05-28 15:30:00,23.605,1086378
2019-05-28 14:30:00,23.86,1496102
2019-05-28 13:30:00,24.06,793456
2019-05-28 12:30:00,24.22,161320
2019-05-28 11:30:00,24.392,871816
2019-05-28 10:30:00,24.235,719342
2019-05-28 9:30:00,24.39,1307442
2019-05-24 15:30:00,24.295,1155646
2019-05-24 14:30:00,24.365,853112
2019-05-24 13:30:00,24.292,443314
2019-05-24 12:30:00,24.325,482198
2019-05-24 11:30:00,24.327,678944
2019-05-24 10:30:00,24.17,1100840
2019-05-24 9:30:00,24.347,1668620
2019-05-23 15:30:00,24.12,2812480
2019-05-23 14:30:00,24.09,1569446
2019-05-23 13:30:00,23.78,866286
2019-05-23 12:30:00,23.875,1267460
2019-05-23 11:30:00,23.925,1828340
2019-05-23 10:30:00,24.11,1497866
2019-05-23 9:30:00,24.13,3483930
2019-05-22 15:30:00,25.06,501496
2019-05-22 14:30:00,25.165,503486
2019-05-22 13:30:00,25.11,514624
2019-05-22 12:30:00,24.999,663660
2019-05-22 11:30:00,25.06,670932
2019-05-22 10:30:00,25.17,850420
2019-05-22 9:30:00,25.15,2728718
2019-05-21 15:30:00,25.275,787758
2019-05-21 14:30:00,25.315,431192
2019-05-21 13:30:00,25.365,315214
2019-05-21 12:30:00,25.273,505142
2019-05-21 11:30:00,25.255,569110
2019-05-21 10:30:00,25.28,1506558
2019-05-21 9:30:00,25.12,2362888
2019-05-20 15:30:00,24.64,1831382
2019-05-20 14:30:00,24.575,1970184
2019-05-20 13:30:00,24.665,623834
2019-05-20 12:30:00,24.755,867242
2019-05-20 11:30:00,24.835,1180792
2019-05-20 10:30:00,24.835,1941034
2019-05-20 9:30:00,24.885,3733900
2019-05-17 15:30:00,25.145,1697998
2019-05-17 14:30:00,25.29,1525506
2019-05-17 13:30:00,25.535,706672
2019-05-17 12:30:00,25.55,560884
2019-05-17 11:30:00,25.435,1098092
2019-05-17 10:30:00,25.735,1452398
2019-05-17 9:30:00,25.415,3355038
2019-05-16 15:30:00,25.605,1166790
2019-05-16 14:30:00,25.698,1203832
2019-05-16 13:30:00,25.86,802930
2019-05-16 12:30:00,25.86,1096242
2019-05-16 11:30:00,25.921,998448
2019-05-16 10:30:00,25.865,1346996
2019-05-16 9:30:00,25.79,4233418
2019-05-15 15:30:00,24.975,1312756
2019-05-15 14:30:00,25.1,945822
2019-05-15 13:30:00,25.07,740102
2019-05-15 12:30:00,24.9,890426
2019-05-15 11:30:00,24.92,1752990
2019-05-15 10:30:00,24.915,2339266
2019-05-15 9:30:00,24.655,5594166
2019-05-14 15:30:00,24.515,1044110
2019-05-14 14:30:00,24.78,1010632
2019-05-14 13:30:00,24.9,775888
2019-05-14 12:30:00,24.895,975466
2019-05-14 11:30:00,24.715,1672946
2019-05-14 10:30:00,24.67,2756468
2019-05-14 9:30:00,24.53,3638650
2019-05-13 15:30:00,23.905,3990484
2019-05-13 14:30:00,23.85,2509010
2019-05-13 13:30:00,24.075,3501260
2019-05-13 12:30:00,23.65,3527204
2019-05-13 11:30:00,23.83,3219876
2019-05-13 10:30:00,23.965,3248570
2019-05-13 9:30:00,24.111,7123282
2019-05-10 15:30:00,25.815,1415380
2019-05-10 14:30:00,25.985,1621490
2019-05-10 13:30:00,25.36,1334122
2019-05-10 12:30:00,25.279,1729328
2019-05-10 11:30:00,24.97,3407730
2019-05-10 10:30:00,24.465,2935280
2019-05-10 9:30:00,24.805,3065160
2019-05-09 15:30:00,25.455,1590076
2019-05-09 14:30:00,25.415,1275666
2019-05-09 13:30:00,25.51,1313748
2019-05-09 12:30:00,25.33,2294738
2019-05-09 11:30:00,25.11,3053454
2019-05-09 10:30:00,24.6,1416798
2019-05-09 9:30:00,24.655,7698804
2019-05-08 15:30:00,25.715,1224526
2019-05-08 14:30:00,26.14,795968
2019-05-08 13:30:00,26.015,662940
2019-05-08 12:30:00,26.015,908984
2019-05-08 11:30:00,25.925,1883222
2019-05-08 10:30:00,25.995,3790038
2019-05-08 9:30:00,25.755,3428450
2019-05-07 15:30:00,25.835,4217226
2019-05-07 14:30:00,25.435,2104580
2019-05-07 13:30:00,25.47,2356974
2019-05-07 12:30:00,25.56,1699812
2019-05-07 11:30:00,26.085,2571086
2019-05-07 10:30:00,26.011,3101044
2019-05-07 9:30:00,26.27,6086460
2019-05-06 15:30:00,27.195,1192740
2019-05-06 14:30:00,27.235,1908156
2019-05-06 13:30:00,26.947,647578
2019-05-06 12:30:00,26.84,751858
2019-05-06 11:30:00,26.715,1139530
2019-05-06 10:30:00,26.91,1412448
2019-05-06 9:30:00,26.675,4401102
2019-05-03 15:30:00,27.52,808182
2019-05-03 14:30:00,27.505,992882
2019-05-03 13:30:00,27.53,670204
2019-05-03 12:30:00,27.552,737968
2019-05-03 11:30:00,27.485,674494
2019-05-03 10:30:00,27.312,750394
2019-05-03 9:30:00,27.18,1809640
2019-05-02 15:30:00,26.765,1069184
2019-05-02 14:30:00,26.733,1063108
2019-05-02 13:30:00,26.725,2394948
2019-05-02 12:30:00,26.695,2699958
2019-05-02 11:30:00,26.505,3232682
2019-05-02 10:30:00,26.545,3898356
2019-05-02 9:30:00,27.06,2070330
2019-05-01 15:30:00,26.93,1813050
2019-05-01 14:30:00,27.36,2401806
2019-05-01 13:30:00,27.72,1654756
2019-05-01 12:30:00,27.585,1139650
2019-05-01 11:30:00,27.59,1162336
2019-05-01 10:30:00,27.67,836162
2019-05-01 9:30:00,27.605,1616248
2019-04-30 15:30:00,27.55,608448
2019-04-30 14:30:00,27.46,332586
2019-04-30 13:30:00,27.504,634132
2019-04-30 12:30:00,27.355,438788
2019-04-30 11:30:00,27.345,747762
2019-04-30 10:30:00,27.115,1278530
2019-04-30 9:30:00,27.245,1491486
2019-04-29 15:30:00,27.505,899340
2019-04-29 14:30:00,27.585,617586
2019-04-29 13:30:00,27.64,1740406
2019-04-29 12:30:00,27.61,335606
2019-04-29 11:30:00,27.605,608346
2019-04-29 10:30:00,27.51,919932
2019-04-29 9:30:00,27.495,3039508
2019-04-26 15:30:00,27.41,1226490
2019-04-26 14:30:00,27.24,950228
2019-04-26 13:30:00,27.18,429460
2019-04-26 12:30:00,27.128,348056
2019-04-26 11:30:00,27.145,549120
2019-04-26 10:30:00,27.171,912866
2019-04-26 9:30:00,27.043,2341368
2019-04-25 15:30:00,27.02,594722
2019-04-25 14:30:00,27.19,502088
2019-04-25 13:30:00,27.182,428510
2019-04-25 12:30:00,27.15,501020
2019-04-25 11:30:00,27.077,552360
2019-04-25 10:30:00,27.075,1351562
2019-04-25 9:30:00,26.78,2233888
2019-04-24 15:30:00,27.105,988092
2019-04-24 14:30:00,27.225,517906
2019-04-24 13:30:00,27.15,465030
2019-04-24 12:30:00,27.15,554136
2019-04-24 11:30:00,27.23,540342
2019-04-24 10:30:00,27.27,776184
2019-04-24 9:30:00,27.28,1646648
2019-04-23 15:30:00,27.265,936238
2019-04-23 14:30:00,27.247,636042
2019-04-23 13:30:00,27.27,500660
2019-04-23 12:30:00,27.255,540280
2019-04-23 11:30:00,27.258,1209476
2019-04-23 10:30:00,27.11,1143092
2019-04-23 9:30:00,26.895,1662184
2019-04-22 15:30:00,26.585,426552
2019-04-22 14:30:00,26.525,555386
2019-04-22 13:30:00,26.515,238010
2019-04-22 12:30:00,26.503,221362
2019-04-22 11:30:00,26.515,323508
2019-04-22 10:30:00,26.505,573222
2019-04-22 9:30:00,26.435,1073106
2019-04-18 15:30:00,26.5,1063696
2019-04-18 14:30:00,26.52,762680
2019-04-18 13:30:00,26.525,494384
2019-04-18 12:30:00,26.482,451932
2019-04-18 11:30:00,26.483,677508
2019-04-18 10:30:00,26.265,1398876
2019-04-18 9:30:00,26.211,1387410
2019-04-17 15:30:00,26.36,1531984
2019-04-17 14:30:00,26.37,1571952
2019-04-17 13:30:00,26.245,937968
2019-04-17 12:30:00,26.38,725002
2019-04-17 11:30:00,26.385,1084980
2019-04-17 10:30:00,26.42,843350
2019-04-17 9:30:00,26.548,1942174
2019-04-16 15:30:00,26.59,1119878
2019-04-16 14:30:00,26.59,456092
2019-04-16 13:30:00,26.595,671212
2019-04-16 12:30:00,26.607,493752
2019-04-16 11:30:00,26.61,498152
2019-04-16 10:30:00,26.635,864258
2019-04-16 9:30:00,26.675,1674554
2019-04-15 15:30:00,26.515,967872
2019-04-15 14:30:00,26.52,563678
2019-04-15 13:30:00,26.475,691196
2019-04-15 12:30:00,26.46,458204
2019-04-15 11:30:00,26.34,524472
2019-04-15 10:30:00,26.42,958696
2019-04-15 9:30:00,26.395,1181816
2019-04-12 15:30:00,26.585,1225514
2019-04-12 14:30:00,26.525,518586
2019-04-12 13:30:00,26.525,368672
2019-04-12 12:30:00,26.52,313834
2019-04-12 11:30:00,26.485,379194
2019-04-12 10:30:00,26.404,768168
2019-04-12 9:30:00,26.57,2001380
2019-04-11 15:30:00,26.06,905238
2019-04-11 14:30:00,25.95,778972
2019-04-11 13:30:00,25.89,706940
2019-04-11 12:30:00,26.015,397528
2019-04-11 11:30:00,25.953,993768
2019-04-11 10:30:00,26.13,780304
2019-04-11 9:30:00,26.15,1484720
2019-04-10 15:30:00,26.09,691872
2019-04-10 14:30:00,26.05,879200
2019-04-10 13:30:00,25.925,595068
2019-04-10 12:30:00,25.96,307416
2019-04-10 11:30:00,25.975,325460
2019-04-10 10:30:00,25.925,734548
2019-04-10 9:30:00,25.845,1586960
2019-04-09 15:30:00,25.825,1166488
2019-04-09 14:30:00,25.73,819956
2019-04-09 13:30:00,25.785,499272
2019-04-09 12:30:00,25.86,581848
2019-04-09 11:30:00,25.995,750464
2019-04-09 10:30:00,25.89,1156728
2019-04-09 9:30:00,25.9,1574800
2019-04-08 15:30:00,26.245,625410
2019-04-08 14:30:00,26.125,699952
2019-04-08 13:30:00,26.125,983848
2019-04-08 12:30:00,26.085,356482
2019-04-08 11:30:00,26.015,975724
2019-04-08 10:30:00,26.015,1257048
2019-04-08 9:30:00,26,1873830
2019-04-05 15:30:00,26.145,1630230
2019-04-05 14:30:00,26.14,1487418
2019-04-05 13:30:00,26.067,706140
2019-04-05 12:30:00,26.095,489518
2019-04-05 11:30:00,26.11,597252
2019-04-05 10:30:00,26.11,1086576
2019-04-05 9:30:00,26.085,1845828
2019-04-04 15:30:00,25.81,824218
2019-04-04 14:30:00,25.77,660524
2019-04-04 13:30:00,25.73,405288
2019-04-04 12:30:00,25.645,705216
2019-04-04 11:30:00,25.575,988050
2019-04-04 10:30:00,25.698,1145956
2019-04-04 9:30:00,25.68,1720238
2019-04-03 15:30:00,25.645,850184
2019-04-03 14:30:00,25.555,1571488
2019-04-03 13:30:00,25.695,1084278
2019-04-03 12:30:00,25.855,714564
2019-04-03 11:30:00,25.92,1312588
2019-04-03 10:30:00,25.9,2134430
2019-04-03 9:30:00,25.755,2332902
2019-04-02 15:30:00,25.495,1376716
2019-04-02 14:30:00,25.52,1843118
2019-04-02 13:30:00,25.485,453794
2019-04-02 12:30:00,25.46,514748
2019-04-02 11:30:00,25.4,660876
2019-04-02 10:30:00,25.43,1362782
2019-04-02 9:30:00,25.51,1438374
2019-04-01 15:30:00,25.465,1120824
2019-04-01 14:30:00,25.455,1049780
2019-04-01 13:30:00,25.395,759124
2019-04-01 12:30:00,25.34,751214
2019-04-01 11:30:00,25.295,730936
2019-04-01 10:30:00,25.28,1269244
2019-04-01 9:30:00,25.198,2413888
2019-03-29 15:30:00,24.64,1655010
2019-03-29 14:30:00,24.545,1746948
2019-03-29 13:30:00,24.54,980040
2019-03-29 12:30:00,24.47,588538
2019-03-29 11:30:00,24.44,1114270
2019-03-29 10:30:00,24.472,1346686
2019-03-29 9:30:00,24.52,2036848
2019-03-28 15:30:00,24.17,887154
2019-03-28 14:30:00,24.11,714810
2019-03-28 13:30:00,24.06,655692
2019-03-28 12:30:00,24.05,975492
2019-03-28 11:30:00,23.869,1359476
2019-03-28 10:30:00,23.77,1808314
2019-03-28 9:30:00,24.195,2322716
2019-03-27 15:30:00,23.915,1519394
2019-03-27 14:30:00,24.005,1325468
2019-03-27 13:30:00,23.951,1085736
2019-03-27 12:30:00,23.91,1566382
2019-03-27 11:30:00,23.708,2541710
2019-03-27 10:30:00,23.69,2667762
2019-03-27 9:30:00,24.31,2283502
2019-03-26 15:30:00,24.255,1108888
2019-03-26 14:30:00,23.995,1523996
2019-03-26 13:30:00,23.93,1189026
2019-03-26 12:30:00,24.13,1447388
2019-03-26 11:30:00,24.175,1834756
2019-03-26 10:30:00,24.385,1832980
2019-03-26 9:30:00,24.425,3488986
2019-03-25 15:30:00,23.755,1229978
2019-03-25 14:30:00,23.797,1630836
2019-03-25 13:30:00,23.47,1773696
2019-03-25 12:30:00,23.679,1804772
2019-03-25 11:30:00,23.81,1811294
2019-03-25 10:30:00,24.028,2284414
2019-03-25 9:30:00,23.57,4199030
2019-03-22 15:30:00,23.815,2265008
2019-03-22 14:30:00,24.08,1862822
2019-03-22 13:30:00,24.23,1413676
2019-03-22 12:30:00,24.035,2365288
2019-03-22 11:30:00,23.99,4096824
2019-03-22 10:30:00,24.32,6265212
2019-03-22 9:30:00,24.57,4706674
2019-03-21 15:30:00,25.255,1190112
2019-03-21 14:30:00,25.25,929840
2019-03-21 13:30:00,25.28,1034986
2019-03-21 12:30:00,25.095,978730
2019-03-21 11:30:00,24.935,1737314
2019-03-21 10:30:00,24.895,1794718
2019-03-21 9:30:00,24.72,1926110
2019-03-20 15:30:00,24.45,1644908
2019-03-20 14:30:00,24.72,2955426
2019-03-20 13:30:00,24.855,5411188
2019-03-20 12:30:00,24.27,1271540
2019-03-20 11:30:00,24.345,2386316
2019-03-20 10:30:00,24.465,741904
2019-03-20 9:30:00,24.44,3438232
2019-03-19 15:30:00,24.755,2697058
2019-03-19 14:30:00,24.635,1362082
2019-03-19 13:30:00,24.915,1186952
2019-03-19 12:30:00,25.005,2109750
2019-03-19 11:30:00,25.145,1676880
2019-03-19 10:30:00,25.005,1525966
2019-03-19 9:30:00,24.96,1969532
2019-03-18 15:30:00,24.74,897484
2019-03-18 14:30:00,24.615,906506
2019-03-18 13:30:00,24.645,713446
2019-03-18 12:30:00,24.61,695986
2019-03-18 11:30:00,24.54,913750
2019-03-18 10:30:00,24.535,1204598
2019-03-18 9:30:00,24.725,1814938
2019-03-15 15:30:00,24.465,1202674
2019-03-15 14:30:00,24.495,765604
2019-03-15 13:30:00,24.485,558712
2019-03-15 12:30:00,24.566,846524
2019-03-15 11:30:00,24.583,4473706
2019-03-15 10:30:00,24.414,2476472
2019-03-15 9:30:00,24.32,1799892
2019-03-14 15:30:00,24.115,610782
2019-03-14 14:30:00,24.131,626044
2019-03-14 13:30:00,24.11,849016
2019-03-14 12:30:00,24.145,402094
2019-03-14 11:30:00,24.175,927848
2019-03-14 10:30:00,24.131,959444
2019-03-14 9:30:00,24.08,1538526
2019-03-13 15:30:00,24.165,1286240
2019-03-13 14:30:00,24.15,2125480
2019-03-13 13:30:00,24.355,908008
2019-03-13 12:30:00,24.305,732846
2019-03-13 11:30:00,24.245,1162820
2019-03-13 10:30:00,24.33,1728280
2019-03-13 9:30:00,24.055,1839892
2019-03-12 15:30:00,23.695,881246
2019-03-12 14:30:00,23.665,802902
2019-03-12 13:30:00,23.735,577140
2019-03-12 12:30:00,23.745,568104
2019-03-12 11:30:00,23.765,848970
2019-03-12 10:30:00,23.66,1187318
2019-03-12 9:30:00,23.725,1594134
2019-03-11 15:30:00,23.43,599710
2019-03-11 14:30:00,23.397,782854
2019-03-11 13:30:00,23.35,388872
2019-03-11 12:30:00,23.35,359990
2019-03-11 11:30:00,23.232,756800
2019-03-11 10:30:00,23.215,1952658
2019-03-11 9:30:00,23.015,1734386
2019-03-08 15:30:00,22.475,1001284
2019-03-08 14:30:00,22.19,949834
2019-03-08 13:30:00,22.174,828820
2019-03-08 12:30:00,22.045,880566
2019-03-08 11:30:00,22.14,726986
2019-03-08 10:30:00,22.255,1855474
2019-03-08 9:30:00,22.115,3771940
2019-03-07 15:30:00,22.615,1384354
2019-03-07 14:30:00,22.445,1767126
2019-03-07 13:30:00,22.62,994470
2019-03-07 12:30:00,22.83,1369850
2019-03-07 11:30:00,22.745,1345792
2019-03-07 10:30:00,22.695,2221884
2019-03-07 9:30:00,22.6,4303156
2019-03-06 15:30:00,23.195,1083916
2019-03-06 14:30:00,23.17,1032466
2019-03-06 13:30:00,23.3,1194792
2019-03-06 12:30:00,23.16,1172998
2019-03-06 11:30:00,23.215,1660956
2019-03-06 10:30:00,23.365,1444786
2019-03-06 9:30:00,23.37,1587312
2019-03-05 15:30:00,23.63,996956
2019-03-05 14:30:00,23.71,683528
2019-03-05 13:30:00,23.735,481930
2019-03-05 12:30:00,23.615,616800
2019-03-05 11:30:00,23.675,945296
2019-03-05 10:30:00,23.7,1240484
2019-03-05 9:30:00,23.575,1686236
2019-03-04 15:30:00,23.72,1609528
2019-03-04 14:30:00,23.565,1419890
2019-03-04 13:30:00,23.605,1663558
2019-03-04 12:30:00,23.365,2335398
2019-03-04 11:30:00,23.285,4022080
2019-03-04 10:30:00,23.775,6024020
2019-03-04 9:30:00,24.285,2003360
2019-03-01 15:30:00,24.015,892214
2019-03-01 14:30:00,23.96,772326
2019-03-01 13:30:00,24,833674
2019-03-01 12:30:00,23.82,606770
2019-03-01 11:30:00,23.77,1125474
2019-03-01 10:30:00,23.735,1054330
2019-03-01 9:30:00,23.83,2242274
2019-02-28 15:30:00,23.545,1383180
2019-02-28 14:30:00,23.624,582122
2019-02-28 13:30:00,23.695,321170
2019-02-28 12:30:00,23.676,432954
2019-02-28 11:30:00,23.74,652718
2019-02-28 10:30:00,23.625,893410
2019-02-28 9:30:00,23.58,1424722
2019-02-27 15:30:00,23.705,1274680
2019-02-27 14:30:00,23.68,1157400
2019-02-27 13:30:00,23.72,719924
2019-02-27 12:30:00,23.73,812700
2019-02-27 11:30:00,23.625,806582
2019-02-27 10:30:00,23.535,1405388
2019-02-27 9:30:00,23.36,2258548
2019-02-26 15:30:00,23.745,845672
2019-02-26 14:30:00,23.9,1058512
2019-02-26 13:30:00,23.775,515762
2019-02-26 12:30:00,23.785,533268
2019-02-26 11:30:00,23.815,790274
2019-02-26 10:30:00,23.91,1249158
2019-02-26 9:30:00,23.825,1817886
2019-02-25 15:30:00,23.82,1252096
2019-02-25 14:30:00,23.82,4654844
2019-02-25 13:30:00,23.98,786878
2019-02-25 12:30:00,23.965,2152170
2019-02-25 11:30:00,24.065,851274
2019-02-25 10:30:00,24.14,1784050
2019-02-25 9:30:00,24.07,6669106
2019-02-22 15:30:00,23.72,1460212
2019-02-22 14:30:00,23.635,1615570
2019-02-22 13:30:00,23.605,586042
2019-02-22 12:30:00,23.635,756554
2019-02-22 11:30:00,23.663,692730
2019-02-22 10:30:00,23.7,4422710
2019-02-22 9:30:00,23.52,3493660
2019-02-21 15:30:00,23.28,1133504
2019-02-21 14:30:00,23.105,1299150
2019-02-21 13:30:00,23.2,768282
2019-02-21 12:30:00,23.355,646616
2019-02-21 11:30:00,23.355,689328
2019-02-21 10:30:00,23.215,926120
2019-02-21 9:30:00,23.165,3844200
2019-02-20 15:30:00,23.54,970418
2019-02-20 14:30:00,23.52,1116936
2019-02-20 13:30:00,23.395,3536018
2019-02-20 12:30:00,23.505,892240
2019-02-20 11:30:00,23.34,916308
2019-02-20 10:30:00,23.485,713692
2019-02-20 9:30:00,23.48,2610834
2019-02-19 15:30:00,23.4,733008
2019-02-19 14:30:00,23.505,744204
2019-02-19 13:30:00,23.5,509138
2019-02-19 12:30:00,23.42,274368
2019-02-19 11:30:00,23.46,661064
2019-02-19 10:30:00,23.271,623342
2019-02-19 9:30:00,23.325,1602174
2019-02-15 15:30:00,23.285,1719954
2019-02-15 14:30:00,23.11,886348
2019-02-15 13:30:00,23.09,398780
2019-02-15 12:30:00,23.015,594532
2019-02-15 11:30:00,23.13,618884
2019-02-15 10:30:00,23.11,1129658
2019-02-15 9:30:00,23.145,2603998
2019-02-14 15:30:00,22.56,729852
2019-02-14 14:30:00,22.67,964450
2019-02-14 13:30:00,22.745,398960
2019-02-14 12:30:00,22.725,547096
2019-02-14 11:30:00,22.75,1026896
2019-02-14 10:30:00,22.415,2270274
2019-02-14 9:30:00,22.535,2845590
2019-02-13 15:30:00,22.715,901648
2019-02-13 14:30:00,22.865,606668
2019-02-13 13:30:00,22.76,263220
2019-02-13 12:30:00,22.737,585600
2019-02-13 11:30:00,22.67,1082618
2019-02-13 10:30:00,22.725,1375512
2019-02-13 9:30:00,22.845,2606278
2019-02-12 15:30:00,22.515,1376714
2019-02-12 14:30:00,22.58,464860
2019-02-12 13:30:00,22.565,1008636
2019-02-12 12:30:00,22.525,459180
2019-02-12 11:30:00,22.436,902988
2019-02-12 10:30:00,22.455,1959674
2019-02-12 9:30:00,22.24,4561470
2019-02-11 15:30:00,21.685,3100546
2019-02-11 14:30:00,21.685,513604
2019-02-11 13:30:00,21.615,492612
2019-02-11 12:30:00,21.64,733032
2019-02-11 11:30:00,21.725,1734734
2019-02-11 10:30:00,21.66,1201990
2019-02-11 9:30:00,21.675,3331054
2019-02-08 15:30:00,21.65,925094
2019-02-08 14:30:00,21.475,551812
2019-02-08 13:30:00,21.454,665952
2019-02-08 12:30:00,21.295,485252
2019-02-08 11:30:00,21.185,851296
2019-02-08 10:30:00,21.12,1326662
2019-02-08 9:30:00,21.185,1949824
2019-02-07 15:30:00,21.57,1401476
2019-02-07 14:30:00,21.39,2173002
2019-02-07 13:30:00,21.42,1358204
2019-02-07 12:30:00,21.36,2352340
2019-02-07 11:30:00,21.265,4061412
2019-02-07 10:30:00,21.36,3774624
2019-02-07 9:30:00,21.845,3149654
2019-02-06 15:30:00,22.21,900838
2019-02-06 14:30:00,22.205,607862
2019-02-06 13:30:00,22.16,622208
2019-02-06 12:30:00,22.25,460968
2019-02-06 11:30:00,22.195,1079658
2019-02-06 10:30:00,22.205,1861524
2019-02-06 9:30:00,22.1,2160732
2019-02-05 15:30:00,22.32,1457350
2019-02-05 14:30:00,22.34,2068842
2019-02-05 13:30:00,22.26,893596
2019-02-05 12:30:00,22.125,879990
2019-02-05 11:30:00,22.16,1118074
2019-02-05 10:30:00,22.21,1553260
2019-02-05 9:30:00,22.255,3739100
2019-02-04 15:30:00,22.035,906830
2019-02-04 14:30:00,21.89,800514
2019-02-04 13:30:00,21.9,800660
2019-02-04 12:30:00,21.795,392178
2019-02-04 11:30:00,21.769,788412
2019-02-04 10:30:00,21.715,872110
2019-02-04 9:30:00,21.485,1866130
2019-02-01 15:30:00,21.575,1989274
2019-02-01 14:30:00,21.485,1090456
2019-02-01 13:30:00,21.475,1786190
2019-02-01 12:30:00,21.624,591936
2019-02-01 11:30:00,21.64,832630
2019-02-01 10:30:00,21.708,1723140
2019-02-01 9:30:00,21.81,5674382
2019-01-31 15:30:00,21.545,1354970
2019-01-31 14:30:00,21.41,1042208
2019-01-31 13:30:00,21.45,819564
2019-01-31 12:30:00,21.425,1007016
2019-01-31 11:30:00,21.507,2314420
2019-01-31 10:30:00,21.43,2169882
2019-01-31 9:30:00,21.35,2100152
2019-01-30 15:30:00,21.02,1516532
2019-01-30 14:30:00,20.975,2900956
2019-01-30 13:30:00,20.98,2539730
2019-01-30 12:30:00,20.555,527548
2019-01-30 11:30:00,20.66,843878
2019-01-30 10:30:00,20.515,1087292
2019-01-30 9:30:00,20.375,1753520
2019-01-29 15:30:00,20.075,545246
2019-01-29 14:30:00,20.06,489974
2019-01-29 13:30:00,20.06,592258
2019-01-29 12:30:00,20.115,453290
2019-01-29 11:30:00,20.12,843450
2019-01-29 10:30:00,19.98,1302490
2019-01-29 9:30:00,20.25,1538310
2019-01-28 15:30:00,20.165,754812
2019-01-28 14:30:00,20.09,924316
2019-01-28 13:30:00,19.955,657554
2019-01-28 12:30:00,19.945,489876
2019-01-28 11:30:00,19.895,913898
2019-01-28 10:30:00,19.98,1224898
2019-01-28 9:30:00,20.015,3739448
2019-01-25 15:30:00,20.62,1591514
2019-01-25 14:30:00,20.595,713444
2019-01-25 13:30:00,20.592,1242052
2019-01-25 12:30:00,20.717,1146330
2019-01-25 11:30:00,20.802,733046
2019-01-25 10:30:00,20.66,1779870
2019-01-25 9:30:00,20.705,2397600
